15 
 -5.0000000000000000  25.9375000000000000 
 -4.0000000000000000  23.0000000000000000 
 -3.0000000000000000  18.5625000000000000 
 -2.0000000000000000  13.0000000000000000 
 -1.0000000000000000   6.6875000000000000 
  0.0000000000000000   0.0000000000000000 
  1.0000000000000000  -6.6875000000000000 
  2.0000000000000000 -13.0000000000000000 
  3.0000000000000000 -18.5625000000000000 
  4.0000000000000000 -23.0000000000000000 
  5.0000000000000000 -25.9375000000000000 
  6.0000000000000000 -27.0000000000000000 
  7.0000000000000000 -25.8125000000000000 
  8.0000000000000000 -22.0000000000000000 
  9.0000000000000000 -15.1875000000000000 
 10.0000000000000000  -5.0000000000000000 
